B Num,Symbol,EcoCycID,ECK Num
b2225,yfaP,G7152,ECK2218
b2226,yfaQ,G7153,ECK2219
b2229,yfaT,G7156,ECK2221
b2245,yfaU,G7158,ECK2238
b2246,yfaV,G7159,ECK2239
b2248,yfaX,G7161,ECK2241
b2249,yfaY,G7162,ECK2242
b2250,yfaZ,G7163,ECK2243
b2270,yfbK,G7177,ECK2264
b2271,yfbL,G7178,ECK2265
b2272,yfbM,G7179,ECK2266
b2273,yfbN,G7180,ECK2267
b2274,yfbO,G7181,ECK2268
b2275,yfbP,G7182,ECK2269
b2291,yfbR,G7185,ECK2285
b2292,yfbS,G7186,ECK2286
b2294,yfbU,G7188,ECK2288
b2295,yfbV,G7189,ECK2289
b2327,yfcA,EG11144,ECK2321
b2298,yfcC,G7190,ECK2292
b2299,yfcD,G7191,ECK2293
b2300,yfcE,G7192,ECK2294
b2301,yfcF,G7193,ECK2295
b2302,yfcG,G7194,ECK2296
b2304,yfcH,G7196,ECK2298
b2322,yfcJ,G7198,ECK2316
b2325,yfcL,G7200,ECK2319
b2332,yfcO,G7203,ECK2326
b2333,yfcP,G7204,ECK2327
b2334,yfcQ,G7205,ECK2328
b2335,yfcR,G7206,ECK2329
b2336,yfcS,G7207,ECK2330
b2338,yfcU_1,G7209,ECK2332
b4661,yfcU_1,G7209,ECK2332
b2338,yfcU,G7209,ECK2332
b2337,yfcU_2,G7208,ECK2331
b4661,yfcU_2,G7208,ECK2331
b2337,yfcT,G7208,ECK2331
b2339,yfcV,G7210,ECK2333
b2343,yfcZ,G7214,ECK2337
b2347,yfdC,G7217,ECK2341
b2371,yfdE,G7234,ECK2367
b2345,yfdF,G7215,ECK2339
b2350,yfdG,G7219,ECK2344
b2350,gtrA,G7219,ECK2344
b2351,yfdH,G7220,ECK2345
b2351,gtrB,G7220,ECK2345
b2352,yfdI,G7221,ECK2346
b2352,gtrS,G7221,ECK2346
b2352,gtrIV,G7221,ECK2346
b2354,yfdK,G7223,ECK2348
b2355,yfdL,G7224,ECK2349
b2356,yfdM,G7225,ECK2350
b2356,yzyB,G7225,ECK2350
b2357,yfdN,G7226,ECK2351
b2357,yzyA,G7226,ECK2351
b2358,yfdO,G7227,ECK2352
b2359,yfdP,G7228,ECK2353
b2360,yfdQ,G7229,ECK2354
b2361,yfdR,G7230,ECK2355
b2362,yfdS,G7231,ECK2356
b2363,yfdT,G7232,ECK2357
b2372,yfdV,G7235,ECK2368
b2375,yfdX,G7238,ECK2371
b2377,yfdY,G7240,ECK2373
b2398,yfeC,EG11431,ECK2392
b2399,yfeD,EG11432,ECK2393
b2410,yfeH,EG12376,ECK2404
b2419,yfeK,G7260,ECK2414
b2408,yfeN,G7256,ECK2402
b2389,yfeO,G7251,ECK2385
b2409,yfeR,G7257,ECK2403
b2420,yfeS,G7261,ECK2415
b2430,yfeW,G7265,ECK2425
b2431,yfeX,G7266,ECK2426
b2432,yfeY,G7267,ECK2427
b2433,yfeZ,G7268,ECK2428
b2471,yffB,EG11147,ECK2466
b2443,yffL,G7273,ECK2438
b2444,yffM,G7274,ECK2439
b2445,yffN,G7275,ECK2440
b2446,yffO,G7276,ECK2441
b2447,yffP,G7277,ECK2442
b2448,yffQ,G7278,ECK2443
b2449,yffR,G7279,ECK2444
b2450,yffS,G7280,ECK2445
b2495,yfgD,G7312,ECK2491
b2504,yfgG,G7315,ECK2500
b2505,yfgH,G7316,ECK2501
b2506,yfgI,G7317,ECK2502
b2510,yfgJ,G7318,ECK2506
b2513,yfgM,G7321,ECK2509
b2493,yfgO,G7310,ECK2489
b2493,perM,G7310,ECK2489
b2561,yfhH,EG12308,ECK2559
b2562,yfhL,G7346,ECK2560
b2520,yfhM,G7323,ECK2516
b2534,yfhR,G7328,ECK2531
b2605,yfiB,EG11152,ECK2602
b2575,yfiC,EG11538,ECK2573
b2575,trmM,EG11538,ECK2573
b2575,trmN,EG11538,ECK2573
b2577,yfiE,EG11785,ECK2575
b2581,yfiF,EG11786,ECK2579
b2602,yfiL,EG12446,ECK2599
b2586,yfiM,EG12857,ECK2584
b2583,yfiP,G7349,ECK2581
b2603,yfiR,G7354,ECK2600
b4461,yfjD,EG12442,ECK2609
b2612 (obsolete),yfjD,EG12442,ECK2609
b4461,ypjE,EG12442,ECK2609
b2613 (obsolete),yfjD,EG12442,ECK2609
b2618,yfjF,G7357,ECK2614
b2618,ratB,G7357,ECK2614
b2623,yfjH,G7359,ECK2619
b2625,yfjI,G7360,ECK2621
b2626,yfjJ,G7361,ECK2622
b2629,yfjM,G7364,ECK2625
b2632,yfjP,G7367,ECK2628
b2633,yfjQ,G7368,ECK2629
b2634,yfjR,G7369,ECK2630
b2636,yfjS,G7371,ECK2632
b2637,yfjT,G7372,ECK2633
b2638,yfjU,G7373,ECK2634
b2642,yfjW,G7377,ECK2638
b2643,yfjX,G7378,ECK2639
b2644,yfjY,G7379,ECK2640
b2645,yfjZ,G7380,ECK2642
b2671,ygaC,EG12201,ECK2665
b2683,ygaH,G7406,ECK2677
b2672,ygaM,G7400,ECK2666
b2668,ygaP,G7398,ECK2662
b2667,ygaV,G7397,ECK2661
b2682,ygaZ,G7405,ECK2676
b2732,ygbA,EG11287,ECK2727
b2749,ygbE,EG12707,ECK2744
b2735,ygbI,G7416,ECK2730
b2736,ygbJ,G7417,ECK2731
b2737,ygbK,G7418,ECK2732
b2738,ygbL,G7419,ECK2733
b2739,ygbM,G7420,ECK2734
b2740,ygbN,G7421,ECK2735
b2776,ygcE,G7442,ECK2770
b2778,ygcG,G7444,ECK2772
b2766,ygcN,G7432,ECK2761
b2767,ygcO,G7433,ECK2762
b2768,ygcP,G7434,ECK2763
b2769,ygcQ,G7435,ECK2764
b2770,ygcR,G7436,ECK2765
b2771,ygcS,G7437,ECK2766
b4463,ygcU,G7439,ECK2767
b4463,ygcT,G7439,ECK2767
b2772 (obsolete),ygcU,G7439,ECK2767
b4463,ygcV,G7439,ECK2767
b2773 (obsolete),ygcU,G7439,ECK2767
b2774,ygcW,G7440,ECK2768
b2824,ygdB,EG11155,ECK2820
b2807,ygdD,EG11793,ECK2802
b2798,ygdG,EG12372,ECK2793
b2798,xni,EG12372,ECK2793
b2798,exo,EG12372,ECK2793
b2809,ygdI,G7453,ECK2805
b2832,ygdQ,G7460,ECK2828
b2833,ygdR,G7461,ECK2829
b4610,ygdT,G0-10601,ECK4419
b2840,ygeA,EG11157,ECK2838
b2850,ygeF,G7470,ECK2848
b2851,ygeG,G7471,ECK2849
b2852,ygeH,G7472,ECK2850
b2853,ygeI,G7473,ECK2851
b2855,ygeK,G7475,ECK2853
b2855,ygeL,G7475,ECK2853
b2856,ygeL,G7476,ECK2854
b2857,ygeM,G7477,ECK2855
b2859,ygeO,G7479,ECK2857
b2862,ygeP,G7482,ECK2858
b2863,ygeQ,G7483,ECK2859
b2865,ygeR,G7484,ECK2861
b2869,ygeV,G7488,ECK2865
b2870,ygeW,G7489,ECK2866
b2871,ygeX,G7490,ECK2867
b2872,ygeY,G7491,ECK2868
b2909,ygfB,EG11323,ECK2904
b2902,ygfF,G7514,ECK2897
b2902,yqfD,G7514,ECK2897
b2921,ygfI,G7518,ECK2917
b2878,ygfK,G7497,ECK2874
b2880,ygfM,G7499,ECK2876
b2886,ygfS,G7505,ECK2881
b2887,ygfT,G7506,ECK2882
b2896,ygfX,G7509,ECK2891
b2896,cptA,G7509,ECK2891
b2898,ygfZ,G7511,ECK2893
b2898,yzzW,G7511,ECK2893
b2928,yggC,EG11161,ECK2924
b2922,yggE,EG11244,ECK2918
b2930,yggF,EG11245,ECK2926
b2930,yggK,EG11245,ECK2926
b2944,yggI,EG12122,ECK2939
b2944,sprT,EG12122,ECK2939
b2959,yggL,EG12443,ECK2954
b2956,yggM,EG12704,ECK2951
b2958,yggN,EG12705,ECK2953
b2958,ecfF,EG12705,ECK2953
b4465,yggP,G7520,ECK2927
b2931 (obsolete),yggP,G7520,ECK2927
b2932 (obsolete),yggP,G7520,ECK2927
b2950,yggR,G7526,ECK2945
b2951,yggS,G7527,ECK2946
b2952,yggT,G7528,ECK2947
b2953,yggU,G7529,ECK2948
b2955,yggW,G7531,ECK2950
b2962,yggX,G7532,ECK2957
b3003,yghA,EG11292,ECK2997
b3009,yghB,EG11824,ECK3001
b2968,yghD,G7535,ECK2963
b2968,ecfC,G7535,ECK2963
b2970,yghF,G7537,ECK2965
b2970,ecfA,G7537,ECK2965
b2971,yghG,G7538,ECK2966
b2971,gspS&beta;,G7538,ECK2966
b4466,yghJ,G7541,ECK2968
b2974 (obsolete),yghJ,G7541,ECK2968
b2973 (obsolete),yghJ,G7541,ECK2968
b4466,sslE,G7541,ECK2968
b2981,yghO,G7547,ECK2976
b2983,yghQ,G7549,ECK2977
b2984,yghR,G7550,ECK2978
b2985,yghS,G7551,ECK2979
b2986,yghT,G7552,ECK2980
b2989,yghU,G7553,ECK2983
b2998,yghW,G7555,ECK2992
b3036,ygiA,EG11163,ECK3027
b3037,ygiB,EG11164,ECK3028
b3038,ygiC,EG11165,ECK3029
b3039,ygiD,EG11166,ECK3030
b3054,ygiF,EG11603,ECK3044
b3059,ygiH,EG11674,ECK3049
b3059,plsY,EG11674,ECK3049
b3043,ygiL,EG12363,ECK3034
b3055,ygiM,EG12434,ECK3045
b3055,ecfG,EG12434,ECK3045
b3055,htrG,EG12434,ECK3045
b3029,ygiN,EG12657,ECK3020
b4469,ygiQ,G7568,ECK3007
b4469,ygiR,G7568,ECK3007
b3016 (obsolete),ygiQ,G7568,ECK3007
b3015 (obsolete),ygiQ,G7568,ECK3007
b3020,ygiS,G7570,ECK3011
b3023,ygiV,G7573,ECK3014
b3024,ygiW,G7574,ECK3015
b3024,visP,G7574,ECK3015
b3027,ygiZ,G7577,ECK3018
b3074,ygjH,G7597,ECK3064
b3078,ygjI,EG12720,ECK3068
b3079,ygjJ,G7598,ECK3069
b3080,ygjK,G7599,ECK3070
b3085,ygjP,G7604,ECK3075
b3086,ygjQ,G7605,ECK3076
b3087,ygjR,G7606,ECK3077
b3090,ygjV,G7608,ECK3081
b3120,yhaB,EG11173,ECK3109
b3121,yhaC,EG11174,ECK3110
b3103,yhaH,G7617,ECK3094
b3104,yhaI,G7618,ECK3095
b3105,yhaJ,G7619,ECK3096
b3106,yhaK,G7620,ECK3097
b3107,yhaL,G7621,ECK3098
b4470,yhaM,G7622,ECK3099
b3109 (obsolete),yhaM,G7622,ECK3099
b4470,yhaN,G7622,ECK3099
b3108 (obsolete),yhaM,G7622,ECK3099
b3110,yhaO,EG12754,ECK3100
b3110,dlsT,EG12754,ECK3100
b3110,cutP,EG12754,ECK3100
b3130,yhaV,G7629,ECK3118
b3184,yhbE,EG11499,ECK3173
b3153,yhbO,G7647,ECK3141
b3154,yhbP,G7648,ECK3142
b3155,yhbQ,G7649,ECK3143
b3156,yhbS,G7650,ECK3144
b3157,yhbT,G7651,ECK3145
b3158,yhbU,G7652,ECK3146
b3159,yhbV,G7653,ECK3147
b3160,yhbW,G7654,ECK3148
b3173,yhbX,G7655,ECK3162
b3180,yhbY,EG12794,ECK3169
b3215,yhcA,EG11515,ECK3205
b3233,yhcB,G7681,ECK3222
b3211,yhcC,G7669,ECK3201
b3216,yhcD,G7670,ECK3206
b3219,yhcF,G7673,ECK3208
b3220,yhcG,G7674,ECK3209
b3221,yhcH,G7675,ECK3210
b3238,yhcN,G7683,ECK3227
b3239,yhcO,G7684,ECK3228
b3248,yhdE,EG11298,ECK3236
b3253,yhdH,EG11315,ECK3241
b3253,acuI,EG11315,ECK3241
b3262,yhdJ,EG11498,ECK3249
b3262,ccrM,EG11498,ECK3249
b3293,yhdN,EG11970,ECK3280
b4472,yhdP,G7690,ECK3234
b3246 (obsolete),yhdP,G7690,ECK3234
b4472,yhdR,G7690,ECK3234
b4472,yhdQ,G7690,ECK3234
b3245 (obsolete),yhdP,G7690,ECK3234
b3257,yhdT,G7693,ECK3244
b3263,yhdU,G7694,ECK3250
b3267,yhdV,G7695,ECK3254
b3269,yhdX,EG12835,ECK3256
b3270,yhdY,EG12836,ECK3257
b3271,yhdZ,EG12837,ECK3258
b3346,yheO,G7715,ECK3333
b3352,yheS,EG12903,ECK3340
b3353,yheT,G7718,ECK3341
b3354,yheU,G7719,ECK3342
b4551,yheV,G0-10466,ECK3337
b3356,yhfA,EG11182,ECK3344
b3362,yhfG,EG12374,ECK3350
b3362,ficA,EG12374,ECK3350
b3358,yhfK,G7721,ECK3346
b3369,yhfL,G7722,ECK3357
b3376,yhfS,G7728,ECK3363
b3377,yhfT,G7729,ECK3364
b3378,yhfU,G7730,ECK3365
b3380,yhfW,G7732,ECK3367
b3381,yhfX,G7733,ECK3368
b3382,yhfY,G7734,ECK3369
b3383,yhfZ,G7735,ECK3370
b3402,yhgE,G7745,ECK3389
b3407,yhgF,G7746,ECK3394
b3413,yhgH,G7747,ECK3400
b3413,gntX,G7747,ECK3400
b3434,yhgN,G7753,ECK3420
b3448,yhhA,EG11184,ECK3432
b3483,yhhH,EG11520,ECK3467
b3484,yhhI,EG11525,ECK3469
b3485,yhhJ,EG11767,ECK3470
b3466,yhhL,EG12212,ECK3450
b3467,yhhM,EG12213,ECK3451
b3468,yhhN,EG12214,ECK3452
b3471,yhhQ,EG12217,ECK3455
b3473,yhhS,EG12219,ECK3457
b3474,yhhT,EG12220,ECK3458
b3439,yhhW,G7756,ECK3424
b3440,yhhX,G7757,ECK3425
b3441,yhhY,G7758,ECK3427
b3442,yhhZ,G7759,ECK3428
b3508,yhiD,EG11400,ECK3492
b3508,yhhE,EG11400,ECK3492
b3487,yhiI,EG12224,ECK3472
b3488,yhiJ,EG12225,ECK3473
b3490,yhiL,EG12227,ECK3475
b4660,yhiL,EG12227,ECK3475
b3491,yhiM,EG12228,ECK3476
b3492,yhiN,EG12229,ECK3477
b3520,yhjB,EG12246,ECK3505
b3521,yhjC,EG12247,ECK3506
b3522,yhjD,EG12248,ECK3507
b3523,yhjE,EG12249,ECK3508
b3524,yhjG,EG12251,ECK3509
b3524,yhjF,EG12251,ECK3509
b3527,yhjJ,EG12254,ECK3512
b3535,yhjR,EG12262,ECK3520
b3539,yhjV,EG12266,ECK3526
b3547,yhjX,EG12268,ECK3534
b3548,yhjY,EG12269,ECK3535
b3562,yiaA,EG11186,ECK3551
b3563,yiaB,EG11267,ECK3552
b3550,yiaC,EG12270,ECK3537
b3552,yiaD,EG12271,ECK3539
b3554,yiaF,EG12273,ECK3541
b3555,yiaG,EG12624,ECK3542
b3574,yiaJ,EG12278,ECK3563
b3575,yiaK,EG12279,ECK3564
b3576,yiaL,EG12280,ECK3565
b3577,yiaM,EG12281,ECK3566
b3578,yiaN,EG12282,ECK3567
b3579,yiaO,EG12283,ECK3568
b3584,yiaT,EG12288,ECK3573
b3585,yiaU,EG12289,ECK3574
b3586,yiaV,EG12290,ECK3575
b3587,yiaW,EG12291,ECK3576
b3589,yiaY,EG12293,ECK3578
b3594,yibA,EG11187,ECK3583
b3592,yibF,EG11762,ECK3581
b3596,yibG,EG11763,ECK3585
b3597,yibH,EG11764,ECK3586
b3598,yibI,EG11765,ECK3587
b3595,yibJ,EG11766,ECK3584
b3595,rhsJ,EG11766,ECK3584
b3602,yibL,EG11964,ECK3592
b3611,yibN,EG12295,ECK3601
b3614,yibQ,EG12298,ECK3604
b4554,yibT,G0-10468,ECK3591
b4615,yibV,G0-10605,ECK4424
b3644,yicC,EG11192,ECK3634
b3646,yicG,EG11683,ECK3636
b3655,yicH,EG11684,ECK3645
b3656,yicI,EG11685,ECK3646
b3657,yicJ,EG11686,ECK3647
b3660,yicL,EG11688,ECK3650
b3663,yicN,EG11690,ECK3654
b3638,yicR,EG11312,ECK3628
b3638,radC,EG11312,ECK3628
b4555,yicS,G0-10469,ECK3652
b3697,yidA,EG11195,ECK3689
b3698,yidB,EG11196,ECK3690
b3705,yidC,EG11197,ECK3698
b4557,yidD,G0-10470,ECK3697
b3685,yidE,EG11536,ECK3677
b3685,yibE,EG11536,ECK3677
b3674,yidF,EG11694,ECK3665
b3675,yidG,EG11695,ECK3666
b3676,yidH,EG11696,ECK3667
b3677,yidI,EG11697,ECK3668
b3678,yidJ,EG11705,ECK3669
b3679,yidK,EG11706,ECK3670
b3680,yidL,EG11707,ECK3671
b3684,yidP,EG11711,ECK3676
b3688,yidQ,EG11712,ECK3680
b3688,ecfI,EG11712,ECK3680
b3689,yidR,EG11713,ECK3681
b3696,yidX,EG11719,ECK3688
b3711,yidZ,EG11721,ECK3704
b3712,yieE,EG11722,ECK3705
b3713,yieF,EG11723,ECK3706
b3713,chrR,EG11723,ECK3706
b3715,yieH,EG11725,ECK3708
b3718,yieK,EG11728,ECK3711
b3719,yieL,EG11729,ECK3712
b3755,yieP,EG11733,ECK3749
b3765,yifB,EG11260,ECK3758
b3795,yifK,EG11459,ECK3788
b4558,yifL,G0-10471,ECK3803
b3776,yifO,G7797,ECK3768
b3810,yigA,EG11201,ECK3805
b3812,yigB,EG11202,ECK3807
b4482,yigE,EG11462,ECK3809
b3815 (obsolete),yigE,EG11462,ECK3809
b3814 (obsolete),yigE,EG11462,ECK3809
b3817,yigF,EG11464,ECK3811
b3818,yigG,EG11465,ECK3812
b3820,yigI,EG11467,ECK3814
b3826,yigL,EG11470,ECK3820
b3848,yigZ,EG11484,ECK3840
b3865,yihA,EG11203,ECK3857
b3865,engB,EG11203,ECK3857
b3858,yihD,EG11830,ECK3850
b3861,yihF,EG11832,ECK3853
b3862,yihG,EG11833,ECK3854
b3866,yihI,EG11835,ECK3859
b3872,yihL,EG11838,ECK3865
b3873,yihM,EG11839,ECK3866
b3874,yihN,EG11840,ECK3867
b3876,yihO,EG11841,ECK3869
b3876,squO,EG11841,ECK3869
b3877,yihP,EG11842,ECK3870
b3878,yihQ,EG11843,ECK3871
b3878,squQ,EG11843,ECK3871
b3879,yihR,EG11844,ECK3872
b3879,squR,EG11844,ECK3872
b3880,yihS,EG11845,ECK3873
b3880,squS,EG11845,ECK3873
b3881,yihT,EG11846,ECK3874
b3881,squT,EG11846,ECK3874
b3882,yihU,EG11847,ECK3875
b3882,squU,EG11847,ECK3875
b3883,yihV,EG11848,ECK3876
b3884,yihW,EG11849,ECK3877
b3885,yihX,EG11850,ECK3878
b3886,yihY,EG11851,ECK3879
b3886,rbn,EG11851,ECK3879
b3888,yiiD,EG11853,ECK3881
b3889,yiiE,EG11854,ECK3882
b3890,yiiF,EG11855,ECK3883
b3896,yiiG,EG11860,ECK3889
b3910,yiiM,EG11870,ECK3903
b3920,yiiQ,EG11874,ECK3912
b3921,yiiR,EG11875,ECK3913
b3922,yiiS,EG11876,ECK3914
b3937,yiiX,EG11882,ECK3929
b3964,yijD,EG11395,ECK3956
b3943,yijE,EG11902,ECK3935
b3944,yijF,EG11903,ECK3936
b3954,yijO,EG11913,ECK3945
b4011,yjaA,EG11206,ECK4003
b4012,yjaB,EG11207,ECK4004
b3999,yjaG,EG11916,ECK3991
b4001,yjaH,EG11917,ECK3993
b3989,yjaZ,EG11429,ECK3980
b3989,htrC,EG11429,ECK3980
b4020,yjbB,EG11919,ECK4012
b4023,yjbD,EG11922,ECK4015
b4026,yjbE,EG11923,ECK4018
b4027,yjbF,EG11924,ECK4019
b4028,yjbG,EG11925,ECK4020
b4029,yjbH,EG11926,ECK4021
b4038,yjbI,EG11927,ECK4030
b4038,sgdG?,EG11927,ECK4030
b4045,yjbJ,EG11928,ECK4037
b4047,yjbL,EG11930,ECK4039
b4048,yjbM,EG11931,ECK4040
b4056,yjbQ,EG11935,ECK4048
b4057,yjbR,EG11936,ECK4049
b4621,yjbS,G0-10607,ECK4429
b4620,yjbT,G0-10606,ECK4428
b4060,yjcB,EG11937,ECK4052
b4065,yjcE,EG11940,ECK4058
b4066,yjcF,EG11941,ECK4059
b4068,yjcH,EG11943,ECK4061
b4078,yjcO,EG11951,ECK4071
b4083,yjcS,EG11955,ECK4076
b4110,yjcZ,G7823,ECK4103
b4135,yjdC,EG12176,ECK4129
b4135,cutA3,EG12176,ECK4129
b4121,yjdF,G7825,ECK4114
b4126,yjdI,G7828,ECK4119
b4127,yjdJ,G7829,ECK4120
b4108,yjdM,EG10711,ECK4101
b4108,phnA,EG10711,ECK4101
b4107,yjdN,EG10712,ECK4100
b4107,phnB,EG10712,ECK4100
b4487,yjdP,G0-9541,ECK4084
b4167,yjeF,EG11758,ECK4163
b4167,nnr,EG11758,ECK4163
b4141,yjeH,G7833,ECK4135
b4144,yjeI,G7834,ECK4138
b4145,yjeJ,G7835,ECK4139
b4156,yjeM,EG12475,ECK4152
b4157,yjeN,G7838,ECK4153
b4158,yjeO,G7839,ECK4154
b4176,yjeT,G7844,ECK4172
b4670,yjeV,G0-10642,ECK4485
b4186,yjfC,EG11812,ECK4182
b4231,yjfF,EG12439,ECK4226
b4181,yjfI,G7846,ECK4177
b4182,yjfJ,G7847,ECK4178
b4183,yjfK,G7848,ECK4179
b4184,yjfL,G7849,ECK4180
b4185,yjfM,G7850,ECK4181
b4188,yjfN,G7851,ECK4184
b4190,yjfP,G7853,ECK4186
b4199,yjfY,G7861,ECK4195
b4204,yjfZ,G7862,ECK4200
b4234,yjgA,EG11410,ECK4229
b4248,yjgH,G7879,ECK4242
b4253,yjgL,G7884,ECK4246
b4256,yjgM,G7886,ECK4249
b4257,yjgN,G7887,ECK4250
b4263,yjgR,G7890,ECK4256
b4277,yjgZ,G7899,ECK4267
b4279,yjhB,EG12544,ECK4269
b4280,yjhC,G7901,ECK4270
b4281,yjhD,G7902,ECK4271
b4296,yjhF,EG12548,ECK4285
b4297,yjhG,G7910,ECK4286
b4298,yjhH,G7911,ECK4287
b4299,yjhI,G7912,ECK4288
b4306,yjhP,G7916,ECK4296
b4307,yjhQ,G7917,ECK4297
b4308,yjhR,G7918,ECK4299
b4295,yjhU,G7909,ECK4284
b4286,yjhV,G7907,ECK4276
b4352,yjiA,EG10021,ECK4342
b4325,yjiC,G7922,ECK4316
b4329,yjiG,G7926,ECK4320
b4330,yjiH,G7927,ECK4321
b4332,yjiJ,G7929,ECK4323
b4333,yjiK,G7930,ECK4324
b4334,yjiL,G7931,ECK4325
b4335,yjiM,G7932,ECK4326
b4336,yjiN,G7933,ECK4327
b4339,yjiQ,G7935,ECK4330
b4340,yjiR,G7936,ECK4331
b4341,yjiS,G7937,ECK4332
b4342,yjiT,G7938,ECK4333
b4353,yjiX,G7941,ECK4343
b4354,yjiY,G7942,ECK4344
b4360,yjjA,EG11214,ECK4350
b4363,yjjB,EG11215,ECK4353
b4374,yjjG,EG12115,ECK4365
b4380,yjjI,EG12171,ECK4372
b4380,yjjH,EG12171,ECK4372
b4385,yjjJ,EG12342,ECK4377
b4364,yjjP,G7946,ECK4354
b4365,yjjQ,G7947,ECK4355
b4377,yjjU,G7951,ECK4369
b4378,yjjV,G7952,ECK4370
b4379,yjjW,G7953,ECK4371
b4394,yjjX,EG12600,ECK4386
b4402,yjjY,G7954,ECK4394
b4567,yjjZ,G0-10474,ECK4358
b4403,yjtD,EG12309,ECK4395
b4403,lasT,EG12309,ECK4395
b0253,ykfA,G6128,ECK0255
b0250,ykfB,G6125,ECK0252
b0258,ykfC,G6133,ECK0260
b0249,ykfF,G6124,ECK0251
b0247,ykfG,G6122,ECK0249
b4504,ykfH,G0-10432,ECK0248
b0245,ykfI,G6120,ECK0246
b4586,ykfM,G0-10583,ECK4397
b0300,ykgA,G6170,ECK0300
b0306,ykgE,G6176,ECK0305
b0307,ykgF,G6177,ECK0306
b0308,ykgG,G6178,ECK0307
b0310,ykgH,G6180,ECK0308
b0288,ykgJ,G6159,ECK0287
b0295,ykgL,G6166,ECK0294
b0296,ykgM,G6167,ECK0296
b4506,ykgO,G0-10434,ECK0295
b4671,ykgR,G0-10654,ECK4486
b0392,ykiA,G6231,ECK0387
b0458,ylaC,G6253,ECK0452
b4572,ylbE,G6288,ECK0512
b0519 (obsolete),ylbE,G6288,ECK0512
b4507 (obsolete),ylbE,G6288,ECK0512
b0520,ylbF,G6289,ECK0513
b0502,ylbG,G6273,ECK0495
b0499,ylbH,G6271,ECK0493
b0499,rhsH,G6271,ECK0493
b4509,ylcG,G0-10435,ECK0542
b4588,ylcH,G0-10584,ECK4398
b4589,ylcI,G0-10585,ECK4399
b0837,yliI,G6437,ECK0827
b0991,ymcE,G6512,ECK0981
b4723,ymcF,G0-16688,ECK4580
b1044,ymdA,G6549,ECK1030
b1045,ymdB,G6550,ECK1031
b4518,ymdF,G0-10443,ECK0996
b1122,ymfA,G6579,ECK1108
b1137,ymfD,G6582,ECK1123
b1138,ymfE,G6583,ECK1124
b1142,ymfH,G6586,ECK1128
b1143,ymfI,G6587,ECK1129
b1144,ymfJ,G6588,ECK1130
b1145,ymfK,G6589,ECK1131
b1147,ymfL,G6591,ECK1133
b1148,ymfM,G6592,ECK1134
b1149,ymfN,G6593,ECK1135
b1149,oweE,G6593,ECK1135
b1149,aaaE,G6593,ECK1135
b4693,ymfN,G6593,ECK1135
b1153,ymfQ,G6597,ECK1139
b1150,ymfR,G6594,ECK1136
b1146,ymfT,G6590,ECK1132
b1165,ymgA,G6605,ECK1152
b1167,ymgC,G6607,ECK1154
b1171,ymgD,G6611,ECK1158
b1195,ymgE,G6624,ECK1183
b1195,tag,G6624,ECK1183
b4520,ymgF,G0-10261,ECK1156
b1172,ymgG,G6612,ECK1159
b4521,ymgH,G0-10444,ECK1160
b4593,ymgI,G0-10589,ECK4403
b4594,ymgJ,G0-10590,ECK4404
b4522,ymiA,G0-10512,ECK4433
b4522,yciX_1,G0-10512,ECK4433
b4672,ymiB,G0-16673,ECK4487
b1295,ymjA,G6642,ECK1290
b4525,ymjC,G0-10446,ECK1323
b4673,ymjD,G0-10645,ECK4488
b1368,ynaA,G6691,ECK1365
b1375,ynaE,G6698,ECK1370
b1330,ynaI,G6666,ECK1327
b1332,ynaJ,G6668,ECK1328
b1365,ynaK,G6688,ECK1363
b1408,ynbA,G6727,ECK1401
b1409,ynbB,G6728,ECK1402
b1410,ynbC,G6729,ECK1403
b1411,ynbD,G6730,ECK1404
b1382,ynbE,G6704,ECK1379
b4674,ynbG,G0-10646,ECK4489
b1451,yncD,G6762,ECK1445
b1452,yncE,G6763,ECK1446
b1454,yncG,G6765,ECK1448
b1455,yncH,G6766,ECK1449
b1458,yncI,G6767,ECK1452
b1436,yncJ,G6747,ECK1430
b4598,yncL,G0-8887,ECK4408
b1459,yncM,G6768,ECK1453
b1520,yneE,G6807,ECK1513
b1523,yneG,G6809,ECK1516
b1526,yneJ,G6812,ECK1519
b1527,yneK,G6813,ECK1520
b1506,yneL,G6796,ECK1499
b1582,ynfA,G6840,ECK1577
b1583,ynfB,G6841,ECK1578
b1585,ynfC,G6843,ECK1580
b1586,ynfD,G6844,ECK1581
b1587,ynfE,G6845,ECK1582
b1588,ynfF,G6846,ECK1583
b1589,ynfG,G6847,ECK1584
b1590,ynfH,G6848,ECK1585
b1593,ynfK,G6851,ECK1588
b1595,ynfL,G6853,ECK1590
b1596,ynfM,G6854,ECK1591
b1596,yzyC,G6854,ECK1591
b1551,ynfN,G6824,ECK1545
b4533,ynfO,G0-10452,ECK1542
b4724,ynfQ,G0-16689,ECK4581
b4602,ynhF,G0-10594,ECK4411
b1725,yniA,G6930,ECK1723
b1726,yniB,G6931,ECK1724
b4535,yniD,G0-10453,ECK1719
b1753,ynjA,G6948,ECK1751
b1754,ynjB,G6949,ECK1752
b1755,ynjC,G6950,ECK1753
b1756,ynjD,G6951,ECK1754
b1757,ynjE,G6952,ECK1755
b1758,ynjF,G6953,ECK1756
b1760,ynjH,G6955,ECK1758
b1762,ynjI,G6956,ECK1760
b1808,yoaA,G6992,ECK1806
b1809,yoaB,G6993,ECK1807
