TF	Gene	FC
arcA	ndk	-2.1498394272097716
arcA	nepI	-1.155234223541056
arcA	nfo	0.8406957270029558
arcA	nfrB	-0.5098383976261314
arcA	nfsA	1.0566017309594535
arcA	nfuA	-1.1728434322453332
arcA	nhaR	-0.9300004896142378
arcA	nikB	1.889571243323433
arcA	nikC	-0.1179915578634847
arcA	nirB	-0.17072484050444836
arcA	nirC	-1.7418193966369993
arcA	nlpA	-1.4708547032640888
arcA	nlpD	0.3807836366633411
arcA	nohA	1.3045889841740923
arcA	nrdA	-1.207346360039553
arcA	nrdB	1.204963323442115
arcA	nrdE	-3.664125790677558
arcA	nrdF	-3.2064459481041947
arcA	nrdH	-3.6739523362064754
arcA	nrdI	-3.726534497527201
arcA	nrfA	1.122968793273996
arcA	nrfB	1.4016608902077206
arcA	nrfC	2.4674699460929803
arcA	nrfD	1.1457122518957952
arcA	nth	-1.4285874249917694
arcA	nudE	-1.4217425964391728
arcA	nudG	0.2684843521266016
arcA	nuoA	-0.48168522255195434
arcA	nuoC	-1.5163416419387232
arcA	nuoE	-1.8313294263105888
arcA	nuoF	1.2265935534124668
arcA	nuoG	1.8481483135509
arcA	nuoH	1.748990000000024
arcA	nuoI	-0.4485114540059503
arcA	nuoJ	-1.3502422354105175
arcA	nuoK	-0.19485766897463166
arcA	nuoL	-0.20945475107152825
arcA	nupC	2.647307586547965
arcA	nusA	1.0183454599406119
arcA	nusB	1.4310247477744829
arcA	ogt	-2.154584805708622
arcA	ompW	1.9869527200791142
arcA	oppB	2.3397851361688264
arcA	oppC	2.3413706491098085
arcA	oppD	1.813923376195178
arcA	oppF	1.8212313419057005
arcA	osmB	-2.033571615562165
arcA	osmC	-1.7140563066271308
arcA	osmE	-1.2513058951533278
arcA	osmF	-0.5193938575667758
arcA	osmY	-3.139538990198699
arcA	oxc	-0.7284269980217659
arcA	oxyR	-1.2608681932080401
arcA	paaD	1.3468557408506392
arcA	paaI	-0.549912729970325
arcA	paaJ	1.1340942696999594
arcA	paaK	-1.430620016485318
arcA	panB	0.9415222106824888
arcA	paoB	1.682672228816333
arcA	parC	0.5824887339267981
arcA	pbpC	1.4648586211671955
arcA	pbpG	0.6324661325420138
arcA	pdhR	-1.1388862314540056
arcA	pdxB	-0.9973615252225543
arcA	pdxY	-0.38499313550938297
arcA	pepB	0.7191593966370196
arcA	pepD	-1.319398918562478
arcA	pepE	1.5538217422636806
arcA	pflA	1.4154430518838204
arcA	pflB	-0.890859769205458
arcA	pflC	1.6724623030003374
arcA	pgaB	-2.1090504263105725
arcA	pheA	-0.7457570886910533
arcA	pheL	-0.7487985954500367
arcA	pheM	-3.0713033630069
arcA	phnG	2.538247869831836
arcA	phnH	3.2169155486646823
arcA	phnI	3.450891464391675
arcA	phnJ	2.846719354104844
arcA	phnL	2.6349047194197266
arcA	phnM	1.1406700346191863
arcA	phoH	-2.7937102392433286
arcA	phoR	-0.7972929525222461
arcA	pitA	1.1182836102868459
arcA	pntA	0.9746134965380655
arcA	pnuC	0.7331253511374953
arcA	potA	-1.5306019040553878
arcA	potF	-1.0521945845697438
arcA	potG	-1.064264619188931
arcA	poxB	-0.7505627546982927
arcA	ppc	0.6390122749752578
arcA	ppdB	1.7502393076162317
arcA	pphB	-1.9338262339268042
arcA	ppk	0.6455462710187803
arcA	ppsA	-0.8410641345202503
arcA	pqqL	-2.053005703923515
arcA	preA	0.8852371645235578
arcA	preT	1.1410360435212619
arcA	prfB	0.667371200131902
arcA	priB	0.44554604352124905
arcA	priC	0.8170500197824158
arcA	prlF	0.6843816468842823
arcA	prmA	-0.7662072040883482
arcA	prmC	0.4589300692383649
arcA	proA	-0.616836033630042
arcA	proK	-1.8446940801187068
arcA	proQ	-0.8443143620178084
arcA	proW	-0.8573748071216638
arcA	proX	-1.1995269650510965
arcA	prpR	-1.2017996311572832
arcA	psiF	-2.083250657764615
arcA	psuK	2.1135523214638816
arcA	ptrB	-1.5624428684470855
arcA	ptsI	1.1575121364985304
arcA	ptsP	-0.8234034817012965
arcA	purB	-0.8283164012528742
arcA	purH	0.874135093966343
arcA	purL	0.4027873194856255
arcA	purR	-0.569977922848639
arcA	putA	-1.743055630563801
arcA	puuA	-2.236015387658826
arcA	puuB	-0.8178513635721443
arcA	puuC	-1.6492319893669634
arcA	puuD	-1.801128557739857
arcA	puuP	-1.4733740520936258
arcA	puuR	-1.2196646092977261
arcA	pykA	0.8498861721068282
arcA	pyrB	2.718381137487583
arcA	pyrD	0.8694988526211684
arcA	pyrG	0.3730518694362255
arcA	pyrI	2.5894967260137953
arcA	ravA	0.5335237784372051
arcA	rbsB	1.244926162215652
arcA	rcnA	-2.1784225598417386
arcA	rcnR	-1.6089981503461788
arcA	rcsA	-2.7315102087042438
arcA	rcsB	-1.0037903610286714
arcA	rcsD	1.9284910600065974
arcA	rdoA	0.9304028090999044
arcA	relE	-1.5660401912298287
arcA	rfaE	1.4331934767556858
arcA	rfaS	-3.0484387072205514
arcA	rhaA	2.4811755736893977
arcA	rhaB	2.1932115410484525
arcA	rhaD	3.255100268381122
arcA	rhaM	1.9850922729970448
arcA	rhaS	3.3497972403560716
arcA	rhsB	-2.7266465179690194
arcA	rhsE	-1.496816850642924
arcA	rhtA	0.8526778981206777
arcA	ribD	0.5224014490603306
arcA	ribE	-1.1091562611276027
arcA	rimK	0.919790860534107
arcA	rimP	0.9303162611275901
arcA	rlmD	0.9495201318826171
arcA	rlmL	-1.3385615694032011
arcA	rlmM	-1.2993693471810177
arcA	rluB	-0.5683942037586878
arcA	rmf	-1.680040445103792
arcA	rne	-0.5241532393669885
arcA	rnk	0.6533920771513548
arcA	rnlA	0.9229523837784352
arcA	rnlB	0.3519229673590465
arcA	rnt	0.48790187932739215
arcA	rplD	1.9914853115726645
arcA	rplL	-1.064797319485658
arcA	rplY	0.5398783283877435
arcA	rpmA	-1.8981947329376894
arcA	rpmB	-1.009688249258164
arcA	rpoC	-1.8011767359050372
arcA	rpsD	-1.230067721727669
arcA	rpsJ	1.6017983481701599
arcA	rpsN	0.9592977695351044
arcA	rrlG	0.0
arcA	rrsG	0.79329660873252
arcA	rrsH	0.25125501483681667
arcA	rsd	-1.5757731937575545
arcA	rseP	0.8786542631058119
arcA	rsmE	0.8814995227497504
arcA	rsmF	-1.0523991196834794
arcA	rspA	-1.1400478752720216
arcA	rspB	-1.8770879526013857
arcA	rutA	1.2161842512363856
arcA	rutC	0.7406496933729061
arcA	rutE	2.234229674579625
arcA	sapB	-0.8922558160237353
arcA	sapC	1.1385395252225678
arcA	sapD	-0.8412887042532171
arcA	sapF	0.7514150890207596
arcA	sbcC	-0.6985727695350965
arcA	sbmA	-1.0135155225849128
arcA	sbmC	-0.1959805390702165
arcA	sdaA	-1.3621876689746142
arcA	sdaC	-1.3960733399274599
arcA	sdhA	-3.1503828921153065
arcA	sdhB	-2.631786422295939
arcA	sdhC	-4.185233876588324
arcA	sdhD	-4.010190595944626
arcA	sdsP	2.097301253709199
arcA	sdsR	1.635567696834813
arcA	secE	1.6856031454005844
arcA	secY	0.7323950642927279
arcA	serC	0.7327771711177409
arcA	serS	-1.390799475766574
arcA	sgbU	1.0219045103857747
arcA	sgcE	-0.9356549818661538
arcA	sgrR	1.1299631486976462
arcA	sieB	-2.4582461565446776
arcA	slp	3.9654421390702463
arcA	slyD	-1.0390591295746745
arcA	smf_1	-1.600566261127578
arcA	smf_2	1.5339026053412361
arcA	smg	0.5377239762611588
arcA	smrA	0.4050969436201797
arcA	smtA	1.2169370408836027
arcA	sodA	-4.715770178041546
arcA	sodB	3.2165124727992205
arcA	sodC	-1.8743473425650887
arcA	sohB	-0.9306708852621041
arcA	soxR	-1.050204475766555
arcA	soxS	-2.8055984811968457
arcA	speB	2.699416364985159
arcA	spoT	0.7204222683811494
arcA	spy	-0.7159810830860414
arcA	sra	-1.4742133209693224
arcA	srlD	0.08972518793272677
arcA	srmB	-0.9506014836794936
arcA	ssrA	-0.9345288328387511
arcA	ssrS	-3.0678303593801757
arcA	sstT	0.9513037641499023
arcA	stfE	-1.2475309545004727
arcA	sthA	-1.756007678612209
arcA	sucA	-2.2123755521086412
arcA	sucB	-2.5113970700554615
arcA	sucC	-2.5741289719749414
arcA	sucD	-2.30408948194855
arcA	sufA	-1.9400661795252248
arcA	sufB	-3.0811461827588635
arcA	sufC	-2.4884090009890816
arcA	sufE	-1.2108926904055517
arcA	sufS	-2.120008025717118
arcA	tabA	-3.0663584849983407
arcA	tam	-0.5362812660731908
arcA	tatA	-1.7037601088031478
arcA	tdcE	1.1369609693372955
arcA	tdh	-1.17110001582591
arcA	tfaQ	2.9221466142433177
arcA	thiD	-0.8750251483679445
arcA	thiG	-1.1771495845697277
arcA	thiH	-1.2543679129574814
arcA	thiK	1.5065754566436176
arcA	thiM	-0.8692637141444228
arcA	tktA	0.9329509891196412
arcA	tmcA	-0.8775037355753487
arcA	tonB	-1.7292873025293096
arcA	topA	-2.159111872733257
arcA	torA	0.7899232509066755
arcA	torC	1.9349253709199203
arcA	torS	1.2287416913946458
arcA	torT	0.5919700395648126
arcA	tppB	1.2292716815034828
arcA	tpr	-0.92708702274978
arcA	treA	-1.305558847675587
arcA	trg	1.99630748104188
arcA	trkG	-1.8070430474117931
arcA	trkH	0.7608307319485554
arcA	trmJ	0.9401318120672684
arcA	trpS	-1.7782195334652278
arcA	truD	0.6100624431256172
arcA	trxC	-1.2951443719090312
arcA	tsaB	1.1753851599076999
arcA	tsf	-1.0278055489613642
arcA	tsgA	-1.534580504451041
arcA	tsr	1.939431285855572
arcA	tsx	0.482512898120655
arcA	ttdA	2.3996818839432845
arcA	ttdB	1.7795812077151543
arcA	tus	-0.9242729970326211
arcA	tusB	-0.6522724085064313
arcA	tusC	0.623792749752722
arcA	typA	0.4690048071216335
arcA	tyrA	-1.7720373095944701
arcA	tyrB	-1.5752215727003307
arcA	tyrR	0.5098866468843006
arcA	tyrS	-1.2398716765578541
arcA	ubiB	1.4904995878667997
arcA	ugpA	-1.0325706466864433
arcA	ugpB	-1.6484997555461451
arcA	ugpC	0.17303818249255176
arcA	ugpE	-2.0000826112759587
arcA	ugpQ	-0.7000833086053158
arcA	uhpC	0.26790031651828006
arcA	uhpT	1.79030340257167
arcA	ulaE	0.7423707665677526
arcA	upp	0.6261422848664857
arcA	uraA	0.9097540257170822
arcA	uspA	1.6042881173755639
arcA	uspE	1.1131642433234337
arcA	uxaC	-0.29614615232444663
arcA	ves	1.417015944609307
arcA	vsr	0.4455304549950565
arcA	waaA	1.856119693372922
arcA	waaC	0.3549520672601645
arcA	wcaC	1.6586577942631253
arcA	wcaL	0.9686585492911318
arcA	wcaM	-2.0219847068001986
arcA	wecH	1.9359771490158209
arcA	wzb	1.678974990108793
arcA	xanP	-0.49899579624130297
arcA	xapB	-0.9132701879327296
arcA	xapR	-0.7990593273986226
arcA	xisE	-1.9822330293438737
arcA	xseA	-1.1646243818001834
arcA	xthA	0.8716180118694421
arcA	yaaW	0.8671520079129529
arcA	yadE	-2.3436395657269924
arcA	yadI	-1.973881358391024
arcA	yadM	-0.944776964985194
arcA	yafC	-1.1533162116716236
arcA	yafD	-1.4537710089020681
arcA	yafW	1.7442828387735112
arcA	yagF	1.4042012331025335
arcA	yagG	2.0057353016815203
arcA	yagH	1.1797267095285389
arcA	yagJ	-1.583705816023735
arcA	yagM	-1.5323290590174874
arcA	yagP	-0.879616913946573
arcA	yahA	0.6667721463897047
arcA	yahC	2.006046191889208
arcA	yahF	1.572003323442149
arcA	yahG	1.4294456313880415
arcA	yahK	-1.0480419386745927
arcA	yaiF	2.1561771685460025
arcA	yajO	-1.2307381107813686
arcA	ybaE	0.966580410484696
arcA	ybaN	-1.4775561791719458
arcA	ybaS	0.8278944510385458
arcA	ybaY	-1.648799446092986
arcA	ybbC	-2.479323686043497
arcA	ybbJ	0.8663951038575544
arcA	ybbM	-0.6455735575338126
arcA	ybbN	-0.2654562215628449
arcA	ybbV	2.7275098757006244
arcA	ybcF	1.3794271463896954
arcA	ybcK	-1.8118609282888314
arcA	ybcL	-1.949912544015817
arcA	ybcN	2.1965939452687198
arcA	ybcO	1.2844425519287688
arcA	ybcW	2.5965363730394344
arcA	ybcY	-2.6988244202110097
arcA	ybdG	-1.9599246257830514
arcA	ybdJ	-2.5808289320804523
arcA	ybdO	-1.342334248928448
arcA	ybeL	-1.489172012858532
arcA	ybeY	-0.9786790702274892
arcA	ybfB	-2.0323231612264907
arcA	ybfC	-1.2561574797230186
arcA	ybfE	0.2920133531157454
arcA	ybgA	-1.335471810089035
arcA	ybgE	1.56696925816022
arcA	ybgF	0.42684523244307826
arcA	ybgS	-0.379598397626129
arcA	ybhA	1.1646309693373098
arcA	ybhC	0.9359506627101712
arcA	ybhK	-1.1595563402571836
arcA	ybhP	-0.5091177151335256
arcA	ybhR	0.36555075173098306
arcA	ybhS	0.996870286844735
arcA	ybiI	-2.410017962413445
arcA	ybiS	0.8873169238377692
arcA	ybiU	-0.8836344955489817
arcA	ybiW	1.962302120013206
arcA	ybiX	-3.809819277942651
arcA	ybjD	0.5279568611935307
arcA	ybjG	1.1678596983184883
arcA	ybjL	0.8031778404220145
arcA	ybjM	1.3917109050445031
arcA	ybjN	-0.38976544015824466
arcA	ybjX	1.2811751149851847
arcA	ycaC	-1.705906967359039
arcA	ycaD	0.47549652818992705
arcA	ycaK	-1.383770863831167
arcA	ycaL	1.3682184055390794
arcA	ycbC	2.209902052423323
arcA	ycbJ	1.8689218521266242
arcA	yccA	1.212672571711244
arcA	yccE	-2.0911369699307656
arcA	yccF	0.27854277942633665
arcA	yccM	0.9901646636993151
arcA	yccS	-1.132449284536734
arcA	ycdY	-0.7771964391691588
arcA	yceA	-1.8085640989119711
arcA	yceI	-2.306581528739422
arcA	yceO	-3.162969637487647
arcA	ycfJ	1.2688704005934603
arcA	ycfS	-0.7643067655786036
arcA	ycfZ	-1.1316784312561783
arcA	ycgG	-1.2295519500494656
arcA	ycgJ	-0.9029537883283867
arcA	ycgX	-2.7996805608308746
arcA	ycgZ	-1.9271031882624516
arcA	ychF	0.6357932294757767
arcA	yciE	-2.479238193867459
arcA	yciF	-1.847813709198797
arcA	yciG	-1.2456716320474772
arcA	yciK	0.8586636102868326
arcA	yciS	-1.4212023046488405
arcA	ycjD	-1.1988714144411388
arcA	ycjG	0.5123970722057205
arcA	ycjN	3.192599548763599
arcA	ycjP	1.6461124678535972
arcA	ycjU	1.2045424897131496
arcA	ycjZ	-0.9685933679525034
arcA	ydaV	1.5760590504451164
arcA	ydbA_1	-1.4019941147379085
arcA	ydbD	1.2704949060336315
arcA	ydcF	-1.039525197823929
arcA	ydcI	-2.363330517639299
arcA	ydcL	-1.093005776458984
arcA	ydcO	0.5813054896142411
arcA	ydcP	0.43634091988131374
arcA	ydcW	0.8568892680514422
arcA	yddA	-1.3194757937355799
arcA	yddB	-2.3471842601384596
arcA	ydeK	1.9340636696340265
arcA	ydeM	-1.7060490247279723
arcA	ydeO	-1.766684151671611
arcA	ydeP	-1.174453690405529
arcA	ydeT	-1.0191273887240389
arcA	ydfA	-2.559457341246284
arcA	ydfO	-0.27853995103855045
arcA	ydfZ	3.860871760962749
arcA	ydgJ	-0.4327881107814129
arcA	ydhI	-1.2339282855258695
arcA	ydhP	-1.18178603363007
arcA	ydhQ	-1.052716020441805
arcA	ydiE	-2.802338834487308
arcA	ydiI	0.8363261226508456
arcA	ydiJ	1.0514729113089547
arcA	ydiP	-2.421396499373529
arcA	ydiR	0.9618480316518229
arcA	ydiT	0.8477368842730151
arcA	ydiU	-1.3194807912957298
arcA	ydiZ	-1.3835617408506664
arcA	ydjA	-0.4727655192878846
arcA	ydjF	-2.0355374504450965
arcA	ydjM	1.2003422947576778
arcA	ydjN	0.45230347181009556
arcA	ydjX	2.4113278505192914
arcA	ydjY	1.0509319061749525
arcA	ydjZ	1.0062108572370656
arcA	yeaC	-2.055976135014848
arcA	yeaE	-0.7081711473788257
arcA	yeaH	-2.062668603363007
arcA	yeaI	0.4279272715133926
arcA	yeaJ	-2.519087888229466
arcA	yeaM	-1.040999856577674
arcA	yeaP	-1.330805515990772
arcA	yeaQ	-1.5160666122651163
arcA	yeaR	-6.656617220573664
arcA	yeaV	2.7856120388394316
arcA	yeaX	1.4906390158258866
arcA	yebB	1.9751244266270929
arcA	yebF	-1.3236681998021442
arcA	yebO	-2.089375509396643
arcA	yebT	-1.1646307873392692
arcA	yebV	-1.7506863489119682
arcA	yebY	-1.5885581800197794
arcA	yebZ	0.48774188427300036
arcA	yecH	2.488419513918338
arcA	yecM	0.7049726409495829
arcA	yedA	-1.3543879525222664
arcA	yedE	-0.7040418859215478
arcA	yedK	0.8470106775470119
arcA	yedL	0.003026310583582603
arcA	yedQ	-0.6117891790306933
arcA	yedR	-0.6141058259149439
arcA	yedS_2	-1.9497733768546066
arcA	yedV	-2.657146997032654
arcA	yedX	4.97167678118952
arcA	yedY	0.5529758506429219
arcA	yedZ	3.6300678589350674
arcA	yeeD	1.0258283382789468
arcA	yeeN	-1.6304431305638465
arcA	yeeR	0.9548489888998889
arcA	yeeT	1.8295761610286885
arcA	yeeZ	-0.6677298714144158
arcA	yegH	1.1083123491592604
arcA	yegI	2.0584827200791183
arcA	yegK	2.716604276953508
arcA	yegP	-2.2952121958457186
arcA	yegR	-1.9061645400593445
arcA	yegS	-2.4842295450049523
arcA	yegU	0.9294262215628253
arcA	yegX	-1.1207437240356528
arcA	yehB	1.4751114540059236
arcA	yehD	0.7758789830201046
arcA	yehE	-2.010628298714143
arcA	yehL	1.2358838421991327
arcA	yehM	1.0509158061325339
arcA	yehP	2.544987922452998
arcA	yehQ	1.7034439564787336
arcA	yehS	-0.7345048862512549
arcA	yeiB	-1.2365413484998269
arcA	yeiG	-0.6794238180019322
arcA	yejG	-2.7118986547972286
arcA	yejK	1.0708901879327242
arcA	yfaD	2.1689100197823716
arcA	yfaL	1.110555314869785
arcA	yfaS_1	2.4332059973623488
arcA	yfaT	1.1868863251236568
arcA	yfaX	1.1424839126277526
arcA	yfbO	-2.7953400363996166
arcA	yfbP	-1.4497341082096975
arcA	yfbS	-1.0050071216617305
arcA	yfbT	0.45519884767557706
arcA	yfcA	1.231001325420392
arcA	yfcE	0.6874355143422068
arcA	yfcG	-1.4783755786349895
arcA	yfcI	1.6983462809099952
arcA	yfcZ	-1.3373860731948817
arcA	yfdI	0.417690257171091
arcA	yfdN	0.9481208644906083
arcA	yfdO	3.043794130893486
arcA	yfdQ	-1.8606376530662632
arcA	yfdT	-1.2438078654797389
arcA	yfeH	0.8111729871414575
arcA	yfeW	2.128286531486973
arcA	yfeZ	-0.807022749752706
arcA	yffN	-1.0731965974282813
arcA	yffQ	-1.8013859219914259
arcA	yffR	0.20532863501484044
arcA	yfgM	-0.6428070969337591
arcA	yfhG	0.44246756676558974
arcA	yfhR	1.1196442195845533
arcA	yfiC	0.3383050939663761
arcA	yfiP	-0.7066203808110596
arcA	yfjD	0.4078447477744618
arcA	yfjH	-2.666020494559847
arcA	yfjI	-2.4063809584569587
arcA	yfjK	-1.41999535113749
arcA	yfjL	-0.885595591823308
arcA	yfjT	-1.0899560909990065
arcA	yfjU	-1.2582344114738033
arcA	yfjW	-2.7626153992746665
arcA	ygaC	1.1427796241345254
arcA	ygaM	-1.9380046909001396
arcA	ygaU	-2.583307319485632
arcA	ygaX	-1.1739818397626247
arcA	ygaZ	0.35356781404546744
arcA	ygbE	-2.113390850642923
arcA	ygbK	-1.0072622799208713
arcA	ygbL	1.4647089482360893
arcA	ygbN	1.026072479393328
arcA	ygcE	-0.9468010979228616
arcA	ygcO	0.9120694757665717
arcA	ygcP	-2.119292977250272
arcA	ygcS	1.9357226904055356
arcA	ygcU	2.640107234223557
arcA	ygdG	-1.5284272469501958
arcA	ygeA	-0.8384786696340374
arcA	ygeO	-2.726035059347178
arcA	ygeP	-3.6618346559512283
arcA	ygfI	-1.2588532129904413
arcA	ygfT	1.0024592828882355
arcA	ygfZ	-0.7079253610287051
arcA	yggC	-1.1267708209693295
arcA	yggL	-0.5783142729970212
arcA	yggM	-1.795082310583585
arcA	yggP	-2.3583076854599225
arcA	yghE	1.2819640356082884
arcA	yghO	1.5945091641938962
arcA	yghQ	1.271677002967361
arcA	yghW	-1.1562771870425452
arcA	ygiD	-0.939434668644906
arcA	ygiW	-1.125550079129571
arcA	ygiZ	-1.755411324925816
arcA	ygjH	1.4002098714144564
arcA	ygjJ	1.9533764122650907
arcA	ygjK	2.148484867622823
arcA	ygjV	-1.1596950435212814
arcA	yhaH	-0.7423056577646108
arcA	yhaK	-0.9855823145400544
arcA	yhbP	0.5217958160237259
arcA	yhbT	0.899150375865462
arcA	yhbU	1.3529182464321028
arcA	yhbV	0.8945252324431211
arcA	yhbW	0.36038088625121745
arcA	yhcO	-2.4261625816023793
arcA	yhdH	0.6415724035608363
arcA	yheO	0.3831820375865753
arcA	yheT	1.1951223738872478
arcA	yhfA	-0.6169252225519344
arcA	yhfS	1.5868845499505317
arcA	yhfZ	-0.9472506577645863
arcA	yhgN	-1.1308186416089832
arcA	yhhA	-1.7802938377843622
arcA	yhhH	-1.8210557428288836
arcA	yhhJ	1.0891336696340366
arcA	yhhL	-1.1928533794922531
arcA	yhhS	-1.7288964160896898
arcA	yhhZ	-2.3870646286185315
arcA	yhiD	1.3001843521265712
arcA	yhjB	-0.5866190306627299
arcA	yhjD	-1.7812452621166965
arcA	yhjE	-1.3987650642927854
arcA	yhjH	-1.5575501384767563
arcA	yhjR	-1.02278609297724
arcA	yhjY	1.0553167507418415
arcA	yiaN	-2.5734005451697923
arcA	yiaT	-1.126103290471465
arcA	yibA	-4.008034215628082
arcA	yibG	-2.5643346641938543
arcA	yicO	3.0661935343719104
arcA	yidB	0.7844899802176233
arcA	yidG	-1.9879382162875068
arcA	yigE	0.8530895351137167
arcA	yigF	-2.6981109635674305
arcA	yigG	-1.5170632092482834
arcA	yigI	-2.2198779047148096
arcA	yigL	1.3607614490603273
arcA	yigP	1.3351131915595371
arcA	yihF	1.0205047201120878
arcA	yihL	-1.4151593076162297
arcA	yihO	-2.050035113748765
arcA	yihQ	1.864963520276962
arcA	yihY	-1.3894313122321316
arcA	yiiG	-2.136066085196177
arcA	yiiS	-1.0125340158259188
arcA	yjbF	1.8221740158258881
arcA	yjbL	0.8095642215628134
arcA	yjcD	0.6128072601384886
arcA	yjcH	-3.1037750333135508
arcA	yjcS	2.6466217939993304
arcA	yjcZ	1.401059153313519
arcA	yjdI	1.646315568743816
arcA	yjdK	-2.8729575698120673
arcA	yjdM	-0.8451464292779622
arcA	yjeO	-0.943322779426321
arcA	yjfI	-1.7836966181997855
arcA	yjgL	-4.561943947972301
arcA	yjgR	-0.8292901088031588
arcA	yjgZ	2.3493834203758808
arcA	yjhB	-1.989726042532146
arcA	yjhE	-2.9609885191031906
arcA	yjhG	-0.47824632047478133
arcA	yjiH	3.1748491773821184
arcA	yjiJ	-1.140388358061318
arcA	yjiM	2.7969008006374407
arcA	yjiR	-1.4644337388723945
arcA	yjiY	1.8548736168809874
arcA	yjjB	0.8578863303659521
arcA	yjjG	-1.2794715331354996
arcA	yjjI	1.3384003420705566
arcA	yjjM	-1.2499493147378935
arcA	ykfC	0.9547417441477185
arcA	ykfF	1.5616980192878511
arcA	ykfG	2.2373996468842665
arcA	ykfJ	1.9398843511375121
arcA	ykgA	-2.286272350807761
arcA	ykgB	1.0723082987141268
arcA	ykgC	-1.3648274975271812
arcA	ykgE	1.7094592977250365
arcA	ykgG	0.2538551533135669
arcA	ykgL	-2.334923494559863
arcA	ykgM	-1.029280206923847
arcA	ylaB	-2.1776150906693004
arcA	ylaC	-1.836043939993403
arcA	ylbH	-2.2507734035608595
arcA	yliF	0.9396284371909207
arcA	yliL	2.030097584569723
